3/1/2021,21ENFCP00055ELE,Enforcement - Electrical Complaint,referred by PMCCARTHY: possible fire condemnation  w/ MG on 03/01 - PLM  Inspection contacts: null null,"539 NASSAU DR, Springfield MA 00000 United States",539 NASSAU DR,Closed,Referral: possible fire condemnation  w/ MG on 03/01 - PLM
3/1/2021,21ENFCP00067BLD,Enforcement - Building Complaint,BUILDING VIOLATION,"539 NASSAU DR, Springfield MA 00000 United States",539 NASSAU DR,Pending,BUILDING VIOLATION
3/1/2021,21ENFCP-00350HS,Enforcement  - Housing Complaint,Fire,"539 NASSAU DR, Springfield MA 00000 United States",539 NASSAU DR,Re-Inspection,Fire
3/1/2021,21ENFCP-00349HS,Enforcement  - Housing Complaint,contact information on the outside of the house is not up to date-different property management companythere is an open complaint under Zoning for another issue(fencing),"25 MARBLE ST, Springfield MA 01105 United States",25 MARBLE ST,Closed,general
2/27/2021,21ENFCP00235ZON,Enforcement - Zoning Complaint,Graffiti etc,"883 SUMNER AV, Springfield MA 01108",883 SUMNER AV,In Process,
2/27/2021,21ENFCP00234ZON,Enforcement - Zoning Complaint,Illegal dumping etc,"152 DORSET ST, Springfield MA 01108",152 DORSET ST,Closed,
2/27/2021,21ENFCP00233ZON,Enforcement - Zoning Complaint,Illegal dumping etc,152 dorsett,152 dorsett,Closed,
2/27/2021,21ENFCP00232ZON,Enforcement - Zoning Complaint,Motor vehicle parked on front landscape area,"17 LONGFELLOW TE, Springfield MA 01108",17 LONGFELLOW TE,In Process,
2/27/2021,21ENFCP00231ZON,Enforcement - Zoning Complaint,Illegal dumping etc,"138 WOODLAWN ST, Springfield MA 01108",138 WOODLAWN ST,Closed,
2/27/2021,21ENFCP00230ZON,Enforcement - Zoning Complaint,Illegal dumping etc,"17 FAIRMOUNT ST, Springfield MA 01108",17 FAIRMOUNT ST,Closed,
2/27/2021,21ENFCP00229ZON,Enforcement - Zoning Complaint,Illegal dumping etc,"3 VENTURA ST, Springfield MA 01108",3 VENTURA ST,Closed,
2/27/2021,21ENFCP00228ZON,Enforcement - Zoning Complaint,,"127 STUART ST, Springfield MA 01119",127 STUART ST,Closed,PARKING ON FRONT LANDSCAPE
2/27/2021,21ENFCP00227ZON,Enforcement - Zoning Complaint,,"104 STUART ST, Springfield MA",104 STUART ST,In Process,SOFT MEMBRANE STRUCTURE
2/27/2021,21ENFCP00226ZON,Enforcement - Zoning Complaint,,"25 STUART ST, Springfield MA 01119",25 STUART ST,Closed,COMMERCIAL VEHICLE
2/27/2021,21ENFCP00225ZON,Enforcement - Zoning Complaint,,"50 ROLLINS ST, Springfield MA 01109",50 ROLLINS ST,In Process,INOPERABLE MOTOR VEHICLE
2/27/2021,21ENFCP00224ZON,Enforcement - Zoning Complaint,,"20 ROLLINS ST, Springfield MA 01109",20 ROLLINS ST,Closed,
2/27/2021,21ENFCP00223ZON,Enforcement - Zoning Complaint,"Graffiti ,dumping etc","355 BELMONT AV, Springfield MA 01108",355 BELMONT AV,In Process,
2/27/2021,21ENFCP00222ZON,Enforcement - Zoning Complaint,"Illegal sign,no permit on file","377 BELMONT AV, Springfield MA 01108",377 BELMONT AV,Closed,
2/27/2021,21ENFCP00221ZON,Enforcement - Zoning Complaint,Illegal dumping etc,"14 ELDRIDGE ST, Springfield MA 01108",14 ELDRIDGE ST,In Process,
2/27/2021,21ENFCP00220ZON,Enforcement - Zoning Complaint,Illegal dumping etc,"719 BELMONT AV, Springfield MA 01108",719 BELMONT AV,Closed,
2/27/2021,21ENFCP00219ZON,Enforcement - Zoning Complaint,Fence in disrepair etc,"13 ORLANDO ST, Springfield MA 01108",13 ORLANDO ST,Closed,
2/27/2021,21ENFCP00218ZON,Enforcement - Zoning Complaint,,"124 LEITCH ST, Springfield MA 01109",124 LEITCH ST,Closed,
2/27/2021,21ENFCP00217ZON,Enforcement - Zoning Complaint,,"123 LEITCH ST, Springfield MA 01109",123 LEITCH ST,Closed,
2/27/2021,21ENFCP00216ZON,Enforcement - Zoning Complaint,,"55 LEITCH ST, Springfield MA 01109",55 LEITCH ST,Closed,PARKING ON FRONT LANDSCAPE
2/27/2021,21ENFCP00215ZON,Enforcement - Zoning Complaint,"Make shift fence exceeds 8 feet in height,illegal dumping behind fence etc","216 HANCOCK ST, Springfield MA 01109",216 HANCOCK ST,In Process,
2/26/2021,21ENFCP-00348HS,Enforcement  - Housing Complaint,Exterior Inspection,"711 WHITE ST, Springfield MA 01108",711 WHITE ST,Closed,Exterior Inspection
2/26/2021,21ENFCP-00347HS,Enforcement  - Housing Complaint,Bulk Items on Treebelt,"45 WESTFORD CI, Springfield MA 01109 United States",45 WESTFORD CI,Closed,Bulk Items on Treebelt
2/26/2021,21ENFCP-00346HS,Enforcement  - Housing Complaint,3 WEEKS  TOILET NOT  WORKING . ALSO  LOTS   OF  MICE   1 CHILD IN THE  HOUSE  UNDER  603/30/21 - Close - New Owners (new case opened in Accela) - IP,"3 SUMNER AV, APT 4, Springfield MA 01108 United States",3 SUMNER AV,Closed,Unit #4 - TOILET NOT FLUSHING  / MICE IN THE HOME
2/26/2021,21ENFCP-00345HS,Enforcement  - Housing Complaint,Litter and debris,"256 QUINCY ST, Springfield MA 01109",256 QUINCY ST,Closed,
2/26/2021,21ENFCP00214ZON,Enforcement - Zoning Complaint,"Fence erected on city property, fence violation and obstruction of a public way","507 BOSTON RD, Springfield MA 01119 United States",507 BOSTON RD,Closed,fence erected on city property
2/25/2021,21ENFCP-00344HS,Enforcement  - Housing Complaint,Unregistered Vehicle,"105 CLIFTON AV, Springfield MA 01105",105 CLIFTON AV,Closed,Unreg
2/25/2021,21ENFCP-00343HS,Enforcement  - Housing Complaint,Proactive/ Exterior,"277 REDLANDS ST, Springfield MA 01104",277 REDLANDS ST,Ticket/Fine,Exterior Inspection
2/25/2021,21ENFCP-00342HS,Enforcement  - Housing Complaint,Litter,"67 LOCU ST, Springfield MA 01105",67 LOCU ST,Closed,Litter
2/25/2021,21ENFCP-00341HS,Enforcement  - Housing Complaint,Litter,"0 WARRINER AV, Springfield MA 01105",0 WARRINER AV,Closed,Litter
2/25/2021,21ENFCP-00340HS,Enforcement  - Housing Complaint,Litter,"19 WARRINER AV, Springfield MA 01105",19 WARRINER AV,Violations,Exterior Inspection
2/25/2021,21ENFCP00066BLD,Enforcement - Building Complaint,BUILDING VIOLATION,"120 MELHA AV, Springfield MA",120 MELHA AV,Pending,BUILDING VIOLATION
2/25/2021,21ENFCP-00339HS,Enforcement  - Housing Complaint,"Roof with tarp , defective roof","120 MELHA AV, Springfield MA",120 MELHA AV,Violations,Exterior Inspection
2/25/2021,21ENFCP-00338HS,Enforcement  - Housing Complaint,Exterior Inspection,"285 DICKINSON ST, Springfield MA 01108",285 DICKINSON ST,Violations,Exterior Inspection
2/25/2021,21ENFCP-00337HS,Enforcement  - Housing Complaint,LOTS  OF  MICE     /  OWNER  TOLD HER TO CALL MAINTENANCE /THE  STICKY TRAPS  ARE  NOT  WORKING WHICH WERE LAID    2 WEEKS AGO   ALSO THE  BACK DOOR  FRAME IS BROKEN,"49 FORT PLEASANT AV, APT 3L, Springfield MA 01108 United States",49 FORT PLEASANT AV,Online Submittal,MICE  /  BROKEN BACK DOOR  FRAME
2/25/2021,21ENFCP00213ZON,Enforcement - Zoning Complaint,Property is in violation of special permit,"87 QUINCY ST, Springfield MA 01109",87 QUINCY ST,In Process,
2/24/2021,21ENFCP-00336HS,Enforcement  - Housing Complaint,"Litter, possible horn-ting problem. The garage is filled with stuff,","304 ROOSEVELT AV, Springfield MA 01118 United States",304 ROOSEVELT AV,Closed,"litter, possible horn-ting"
2/24/2021,21ENFCP-00335HS,Enforcement  - Housing Complaint,Litter,"67 ACUSHNET AV, Springfield MA 01105",67 ACUSHNET AV,Closed,Litter
2/24/2021,21ENFCP-00334HS,Enforcement  - Housing Complaint,Litter,"12 PALMER AV, Springfield MA 01105",12 PALMER AV,Closed,litter
2/24/2021,21ENFCP00046PLM,Enforcement - Plumbing Complaint,referred by IPUPPOLO: Emergency - Inspector MG - Inspection date and time 2/24/21 @1:00 p.m  Inspection contacts: null null,"207 GARVEY DR, Springfield MA 01109 United States",207 GARVEY DR,Inspection,PLUMBING VIOLATIONS
2/24/2021,21ENFCP00054ELE,Enforcement - Electrical Complaint,referred by IPUPPOLO: Emergency - Inspector MG - Inspection date and time 2/24/21 @1:00 p.m  Inspection contacts: null null,"207 GARVEY DR, Springfield MA 01109 United States",207 GARVEY DR,Pending,Referral: Emergency - Inspector MG - Inspection date and time 2/24/21 @1:00 p.m
2/24/2021,21ENFCP00065BLD,Enforcement - Building Complaint,referred by IPUPPOLO: Emergency - Inspector MG - Inspection date and time 2/24/21 @1:00 p.m.  Inspection contacts: null null,"207 GARVEY DR, Springfield MA 01109 United States",207 GARVEY DR,Pending,Referral: Emergency - Inspector MG - Inspection date and time 2/24/21 @1:00 p.m.
2/24/2021,21ENFCP-00333HS,Enforcement  - Housing Complaint,"FD Request , Extreme  Hoarding02/25/21 - Sent to Legal (Other depts to follow)02/25/21 - Sent to Housing02/24/21 - GSSSI Referrals - DONE","207 GARVEY DR, Springfield MA 01109 United States",207 GARVEY DR,Condemnation,FD Request
2/24/2021,21ENFCP00064BLD,Enforcement - Building Complaint,BUILDING VIOLATIONS,"122 CHESTNUT ST, 212, Springfield MA 01104 United States",122 CHESTNUT ST,Inspection,BUILDING VIOLATIONS
2/24/2021,21ENFCP-00332HS,Enforcement  - Housing Complaint,"Window is broken, you cant open it correctly. Front door of building does not lock, anyone can come in.","107 KENSINGTON AV, APT 2R, Springfield MA 01108 United States",107 KENSINGTON AV,Online Submittal,Apartment issues
2/24/2021,21ENFCP-00331HS,Enforcement  - Housing Complaint,bats are flying inside the house,"32 WINDSOR ST, 1st floor, Springfield MA 01105 United States",32 WINDSOR ST,Re-Inspection,general
2/24/2021,21ENFCP00053ELE,Enforcement - Electrical Complaint,COMPLAINT,"7 PEER ST, Springfield MA 01109 United States",7 PEER ST,Violations,COMPLAINT
2/24/2021,21ENFCP00212ZON,Enforcement - Zoning Complaint,Test 3,"70 TAPLEY ST, Springfield MA 01109",70 TAPLEY ST,Closed,
2/24/2021,21ENFCP-00330HS,Enforcement  - Housing Complaint,mice infestation,"31 FORT PLEASANT AV, Apt 3R, Springfield MA 01108 United States",31 FORT PLEASANT AV,Online Submittal,general
2/24/2021,21ENFCP-00329HS,Enforcement  - Housing Complaint,Exterior Inspection,"18 FAIRMOUNT ST, Springfield MA 01108",18 FAIRMOUNT ST,Violations,Exterior Inspection
2/24/2021,21ENFCP00211ZON,Enforcement - Zoning Complaint,2021 Class ll Auto lic inspection,"50 CHAPEL ST, Springfield MA 01109",50 CHAPEL ST,Closed,
2/24/2021,21ENFCP-00328HS,Enforcement  - Housing Complaint,Exterior litter : mattresses and scrap wood,"45 PENACOOK ST, Springfield MA 01104",45 PENACOOK ST,Violations,Exterior litter : mattresses and scrap wood
2/24/2021,21ENFCP-00327HS,Enforcement  - Housing Complaint,"back of the property, dumpster is overloaded and trash all over the ground","162 FORT PLEASANT AV, Springfield MA 01108 United States",162 FORT PLEASANT AV,Ticket/Fine,General-exterior
2/24/2021,21ENFCP-00326HS,Enforcement  - Housing Complaint,bags of trash overflowing along side of the house and outside of front door-trash barrels do not get taken out on trash day.,"59 TEAKWOOD RD, Springfield MA 01128 United States",59 TEAKWOOD RD,Online Submittal,general-exterior of the property
2/23/2021,21ENFCP-00325HS,Enforcement  - Housing Complaint,Litter,"0 MAIN ST, Springfield MA 01105",0 MAIN ST,Closed,Litter
2/23/2021,21ENFCP-00324HS,Enforcement  - Housing Complaint,"cross metered with electric, also leaving in the attic might be illegal apartment","408 SUMNER AV, Springfield MA 01108 United States",408 SUMNER AV,Online Submittal,cross metered/ with electric
2/23/2021,21ENFCP-00323HS,Enforcement  - Housing Complaint,The back door wont lock. Fire alarms and carbon dioxide detectors need to be repaired. Cold draft comes through the windows and walls.  Not enough heat throughout the apartment. Hot water is too hot.,"27 SALEM ST, APT 2, Springfield MA 01105 United States",27 SALEM ST,Closed,Unit #2- Water too Hot
2/23/2021,21ENFCP-00322HS,Enforcement  - Housing Complaint,active leak in the bathroom ceiling. Part of the ceiling collapsed.03/05/21 - Updated Owner information and sent new NOV's,"18 COOMES ST, Apt 1R, Springfield MA 01108 United States",18 COOMES ST,Violations,Unit #1R - Emergency- leak in the bathroom ceiling-tile collapsed
2/22/2021,21ENFCP-00321HS,Enforcement  - Housing Complaint,Unregistered Vehicle,"24 PALMER AV, Springfield MA 01105",24 PALMER AV,Violations,Unregistered Vehicle
2/22/2021,21ENFCP-00320HS,Enforcement  - Housing Complaint,"Ceiling that connects the living room to the kitchen has 3 different leaks -active leaking-, ceiling is already damaged. Leaking has nothing to do with the rain or snow, it's recurring and it just happens on and off. Bathroom also leaks (over the toilet). Bugs infestation.03/23/21 - Update New Owner Information - IP03/23/21 - Nov's sent to new owner and property mgmt","66 MATTOON ST, UNIT B, Springfield MA 01105 United States",66 MATTOON ST,Re-Inspection,Unit #B - Interior
2/22/2021,21ENFCP00210ZON,Enforcement - Zoning Complaint,"Commercial motor vehicle exceeds 10,000 gross vehicle weight parked in residential zoned area","15 DORNE ST, Springfield MA 01105",15 DORNE ST,In Process,
2/22/2021,21ENFCP-00319HS,Enforcement  - Housing Complaint,Unreg MV - Broken snowmobile - Exterior Inspection,"104 KANE ST, Springfield MA 01119 United States",104 KANE ST,Re-Inspection,Exterior Inspection
2/22/2021,21ENFCP-00318HS,Enforcement  - Housing Complaint,Stove in the driveway,"128 KANE ST, Springfield MA 01119 United States",128 KANE ST,Closed,Stove in the driveway
2/22/2021,21ENFCP-00317HS,Enforcement  - Housing Complaint,"FULL GENERAL  Unreg , siding  , exterior","89 KANE ST, Springfield MA 01119 United States",89 KANE ST,Re-Inspection,FULL GENERAL
2/22/2021,21ENFCP-00316HS,Enforcement  - Housing Complaint,Unreg,"8 FRANK ST, Springfield MA United States",8 FRANK ST,Re-Inspection,Unreg
2/22/2021,21ENFCP-00315HS,Enforcement  - Housing Complaint,Posting / Litter trash,"57 POMONA ST, Springfield MA 01108 United States",57 POMONA ST,Violations,Posting / Litter trash
2/22/2021,21ENFCP-00314HS,Enforcement  - Housing Complaint,EMERGENCY- NO HEAT also mouse infestation,"15 TEMPLE ST, #310, Springfield MA 01105 United States",15 TEMPLE ST,Violations,Unit #310 - EMERGENCY NO HEAT
2/22/2021,21ENFCP00209ZON,Enforcement - Zoning Complaint,Test 2,"70 TAPLEY ST, Springfield MA 01109",70 TAPLEY ST,Closed,
2/22/2021,21ENFCP00208ZON,Enforcement - Zoning Complaint,Test !,"70 TAPLEY ST, Springfield MA 01109",70 TAPLEY ST,Closed,
2/22/2021,21ENFCP-00313HS,Enforcement  - Housing Complaint,Exterior Inspection,"138 FIRGLADE AV, Springfield MA 01108",138 FIRGLADE AV,Violations,Exterior Inspection
2/22/2021,21ENFCP00063BLD,Enforcement - Building Complaint,"Leaking ceiling, water leaking onto electrical, etc - Laundromax","1291 LIBERTY ST, Springfield MA 01104 United States",1291 LIBERTY ST,Inspection,"Laundromax- Leaking Ceiling, water leaking onto electrical, etc"
2/22/2021,21ENFCP00045PLM,Enforcement - Plumbing Complaint,referred by PMCCARTHY: CHIMNEY  FIRE  w/ MM - PLM  Inspection contacts: null null,"93 PRIMROSE ST, Springfield MA 01151 United States",93 PRIMROSE ST,Closed,CHIMNEY FIRE
2/22/2021,21ENFCP00052ELE,Enforcement - Electrical Complaint,referred by PMCCARTHY: CHIMNEY  FIRE  w/ MM - PLM  Inspection contacts: null null,"93 PRIMROSE ST, Springfield MA 01151 United States",93 PRIMROSE ST,Pending,Referral: CHIMNEY  FIRE  w/ MM - PLM
2/22/2021,21ENFCP00062BLD,Enforcement - Building Complaint,referred by PMCCARTHY: CHIMNEY  FIRE  w/ MM - PLM  Inspection contacts: null null,"93 PRIMROSE ST, Springfield MA 01151 United States",93 PRIMROSE ST,Pending,Referral: CHIMNEY  FIRE  w/ MM - PLM
2/22/2021,21ENFCP-00312HS,Enforcement  - Housing Complaint,Fire,"93 PRIMROSE ST, Springfield MA 01151 United States",93 PRIMROSE ST,Close Related Records,Fire
2/22/2021,21ENFCP00207ZON,Enforcement - Zoning Complaint,referred by IPUPPOLO: Illegal Rooming House - Inspector CH - Inspection date and time 2/22/21 @ 10:00 a.m.,"30 PALMER AV, Springfield MA 01105 United States",30 PALMER AV,Closed,Referral: Illegal Rooming House - Inspector CH - Inspection date and time 2/22/21 @ 10:00 a.m.
2/22/2021,21ENFCP-00311HS,Enforcement  - Housing Complaint,Full General Inspection,"30 PALMER AV, Springfield MA 01105 United States",30 PALMER AV,Closed,Full General Inspection
2/20/2021,21ENFCP00206ZON,Enforcement - Zoning Complaint,"Commercial motor vehicle exceeds 10,000 lb gross vehicle weight","20 ABERDEEN RD, Springfield MA 01109",20 ABERDEEN RD,In Process,
2/20/2021,21ENFCP00205ZON,Enforcement - Zoning Complaint,Illegal dumping etc,"179 WARRENTON ST, Springfield MA 01109",179 WARRENTON ST,Closed,
2/20/2021,21ENFCP00204ZON,Enforcement - Zoning Complaint,Illegal dumping etc,"27 WARRENTON ST, Springfield MA 01109",27 WARRENTON ST,Closed,
2/20/2021,21ENFCP00203ZON,Enforcement - Zoning Complaint,Motor vehicles parked on front landscape area,"43 WARRENTON ST, Springfield MA 01109",43 WARRENTON ST,In Process,
2/20/2021,21ENFCP00202ZON,Enforcement - Zoning Complaint,Motor vehicle parked on front landscape area,"231 BOSTON RD, Springfield MA 01109",231 BOSTON RD,In Process,
2/20/2021,21ENFCP00201ZON,Enforcement - Zoning Complaint,Motor vehicle parked on front landscape area,"293 LAURELTON ST, Springfield MA 01109",293 LAURELTON ST,Closed,
2/20/2021,21ENFCP00200ZON,Enforcement - Zoning Complaint,Motor vehicle parked on front landscape area,"293 LAURELTON ST, Springfield MA 01109",293 LAURELTON ST,In Process,
