X,Y,OBJECTID,PARCELID,LOWPARCELID,CVTTXCD,CVTTXDSCRP,SCHLTXCD,SCHLDSCRP,NBHDCD,SITEADDRESS,ZIPCD,CdqYear,NetAnnualTax,SpecialAssessments,TotalOwed,TotalPaid,TotalBalance,X_COORD,Y_COORD,LASTUPDATE,created_user,created_date,last_edited_user,last_edited_date
1842201.632,713879.4507,91,010-004961,010I029     07100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,1830 E RICH ST,43205,2018,908.86,299.72,3454.69,256,3198.69,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1840026.831,711205.1578,92,010-004974,010I065     08000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,731 LILLEY AV,43205,2019,630.74,516.08,2598.11,0,2598.11,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1834242.058,715406.0996,93,010-004984,010I002     01900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1201,798 - 800 OAK ST,43205,2020,3549.32,166.26,5538.44,3721.95,1816.49,,,2021/02/19 00:02:27+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1838271.873,702802.1488,94,010-005005,010O053G    10400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1501,1802 LOCKBOURNE RD,43207,2020,8066.2,0,12306.58,8273.48,4033.1,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1836797.098,712555.3166,95,010-005007,010I044     03200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,1084 - 1086 E FULTON ST,43205,2020,1149.52,325.07,2838.07,0,2838.07,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1840743.816,710249.6179,96,010-005087,010J012     00300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,1572 - 1574 LIVINGSTON AV,43205,2017,989.04,1176.85,4096.32,0,4096.32,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1838913.335,711179.0805,97,010-005165,010I064     07300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,1345 KENT ST,43205,2020,1123.72,0,1566.1,1004.24,561.86,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1839048.469,709975.7692,98,010-005179,010J022     05900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,872 - 874 MILLER AV,43206,2020,770.94,249.89,1471.29,465,1006.29,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1839053.673,710666.5544,99,010-005263,010J010     05500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,785 MILLER AV,43205,2014,2032.44,124.61,4577,1300,3277,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1860368.53,699572.7856,100,010-005352,010O103D    03800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,7501,S HAMILTON RD,43232,2020,6989.86,0,11625.36,0,11625.36,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833957.061,715429.4,101,010-005391,010I002     01200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1201,764 OAK ST,43205,2020,5673.42,0,8656.52,5819.81,2836.71,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1836491.197,711521.0741,102,010-005544,010I062     09000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1607,618 - 620 S OHIO AV,43205,2019,1487.54,744.58,4305.61,3561.84,743.77,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1831113.557,711216.7317,103,010-005641,010J003     06400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1601,310 JACKSON ST,43206,2020,8669.28,0,19521.39,0,19521.39,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1834019.141,707852.3872,104,010-005642,010J047     10500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,630 - 632 SIEBERT ST,43206,2020,819.48,434.07,2155.5,0,2155.5,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1841965.14,710205.3751,105,010-005695,010L073     09500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,1734 LIVINGSTON AV,43205,2018,2118.28,0,3145.69,1587.14,1558.55,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1842037.049,710199.7164,106,010-005697,010L073     09700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,1744 LIVINGSTON AV,43205,2018,1578.98,0,2332.54,1146.35,1186.19,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1841957.037,710356.7343,107,010-005711,010L073     07200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,1737 BIDE-A-WEE-PARK AV,43205,2014,1138.86,580.39,9257.27,4787.12,4470.15,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1841873.802,710369.858,108,010-005713,010L073     07400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,898 BULEN AV,43205,2020,1371.86,0,2126.56,0,2126.56,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1841775.846,711086.9571,109,010-005765,010L073     01000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,773 BULEN AV,43205,2020,1317.46,869.11,3692.97,0,3692.97,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1841762.646,710887.765,110,010-005768,010L073     00500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,799 BULEN AV,43205,2010,710.14,0,1702.19,801.65,900.54,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1841461.488,710752.2555,111,010-005775,010L073     02500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,FAIRWOOD AV,43205,2017,145.56,1227.04,2103.79,0,2103.79,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1841466.891,710830.3287,112,010-005777,010L073     02300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,800 FAIRWOOD AV,43205,2020,1358.34,16722.11,19613.35,0,19613.35,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1841989.833,711200.0056,113,010-005786,010L067     02500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,758 BULEN AV,43205,2012,1251.18,199.59,5348.13,1617.87,3730.26,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1842213.733,711426.628,114,010-005795,010L067     01200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,1791 MOOBERRY ST,43205,2017,1076.36,263.48,4013,0,4013,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1834226.045,703577.771,115,010-005947,010K053     06600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,631 - 633 E MARKISON AV,43207,2020,1813.86,67.97,2944.56,882.67,2061.89,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1834270.735,703575.0926,116,010-005948,010K053     06500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,635 E MARKISON AV,43207,2020,2058.58,28.62,3272.41,982.77,2289.64,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1843310.076,708155.2676,117,010-006007,010O053A    02400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,1250 MEMORY LN,43209,2020,25176.98,0,46546.66,5500,41046.66,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1839132.798,713496.4528,118,010-006021,010I035     04500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,E MAIN ST,43205,2020,528.82,0,1175.53,0,1175.53,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1842075.278,712459.9937,119,010-006112,010L061     04500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,592 BULEN AV,43205,2020,1267.8,108.28,2879.61,0,2879.61,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1837492.983,707611.6438,120,010-006264,010J056     04200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,1084 - 1086 SIEBERT ST,43206,2020,1584.58,150,2481.29,1614,867.29,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1836862.679,711327.3056,121,010-006310,010I062     06600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1607,652 S CHAMPION AV,43205,2020,537.98,141.02,787.47,0,787.47,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1831190.093,711248.838,122,010-006319,010J003     06800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1601,318 JACKSON ST,43206,2019,9621.32,0,27269.92,0,27269.92,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1835242.074,713090.4534,123,010-006351,010I043     04300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,890 E MOUND ST,43205,2020,111.96,0,244.81,0,244.81,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1841897.976,708358.9405,124,010-006473,010N012     05000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,1686 KOSSUTH ST,43206,2018,809.9,450.12,3228.97,0,3228.97,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833971.716,705629.1498,125,010-006636,010K037     03700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,584 HANFORD ST,43206,2019,1132.98,421.39,3475.07,0,3475.07,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1839041.618,709876.0401,126,010-006639,010J022     06200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,888 MILLER AV,43206,2020,1103.12,222.78,1812.9,0,1812.9,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1829682.186,701670.0645,127,010-006711,010K073     03100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,14 REEB AV,43207,2012,668.06,2060.96,10233.46,0,10233.46,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1841866.838,712435.444,128,010-007146,010L061     03900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,595 BULEN AV,43205,2019,1077,169.25,2580.72,1099.41,1481.31,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1838116.968,712866.671,129,010-007340,010I045     06800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,476 LINWOOD AV,43205,2020,1412.92,228.8,2363.29,1581.83,781.46,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833147.223,706078.5059,130,010-007352,010K028     06200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,WAGER ST,43206,2019,44.8,0,123.57,0,123.57,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1838134.507,709815.8331,131,010-007456,010J021     10700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,883 STUDER AV,43206,2020,946.38,1291.79,3224.06,0,3224.06,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1838835.66,709575.9743,132,010-007526,010J022     07800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,925 MILLER AV,43206,2020,956.22,0,1498.93,1020.82,478.11,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1842041.484,709338.3812,133,010-007639,010N011     18200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,1729 E SYCAMORE ST,43206,2020,1134.64,0,2056.78,500,1556.78,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1837639.497,709374.4708,134,010-007650,010J031     09400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,1141 FOREST ST,43206,2017,1407.76,0,3657.81,500,3157.81,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1842291.81,708157.6397,135,010-007863,010N012     03900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,1735 KOSSUTH ST,43206,2020,945.28,0,1423.92,951.28,472.64,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1838280.224,712808.1717,136,010-007969,010I045     06400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,1289 MOUND ST,43205,2020,1002.36,948.8,2543.2,0,2543.2,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833505.645,714977.5071,137,010-007985,010I022     02700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1201,112 PARSONS AV,43205,2020,3111.06,188.38,5056.78,3459.63,1597.15,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1831069.61,696790.6365,138,010-008001,010N014     22400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,7401,198 BENFIELD AV REAR,43207,2020,886.66,558.18,2520.29,0,2520.29,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1842528.763,714736.746,139,010-008024,010I020     00400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,300 RHOADS AV,43205,2019,1276.66,0,2701.92,2062.9,639.02,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1838125.877,709689.0687,140,010-008153,010J021     10300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,897 STUDER AV,43206,2019,1834.64,170.17,2578.57,0,2578.57,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1839876.673,711003.4767,141,010-008166,010I065     10900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,752 KELTON AV,43205,2020,533.7,257.36,1823.45,0,1823.45,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1839855.047,710678.7759,142,010-008183,010J011     02200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,794 - 794 KELTON AV,43205,2019,523.04,3973.59,6005.3,0,6005.3,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1831069.108,701197.6663,143,010-008281,010K074     10600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,1881 - 1883 S BRUCK ST,43207,2017,325.22,710.88,2542.68,0,2542.68,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1837008.489,710278.8186,144,010-008305,010J008     10900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,801 OAKWOOD AV,43205,2017,102.48,0,626.6,0,626.6,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1838801.599,711409.664,145,010-008309,010I064     03800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,1332 KENT ST,43205,2019,912.5,167.13,3168.16,2182.75,985.41,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1838871.102,711405.1385,146,010-008311,010I064     04000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,1342 KENT ST,43205,2020,468.66,512.79,1144,0,1144,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833233.349,705985.6993,147,010-008331,010K028     06100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,494 GATES ST,43206,2020,400.8,311.54,1077.88,657.04,420.84,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1840219.249,711405.8923,148,010-008378,010I065     05200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,704 LILLEY AV,43205,2015,475.5,4.19,1095.46,0,1095.46,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1834570.629,715429.1774,149,010-008655,010I002     02800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1201,844 - 848 OAK ST,43205,2020,3766.32,0,5910.73,0,5910.73,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1838159.055,705068.2163,150,010-009023,010K090     06400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1501,1509 LOCKBOURNE RD,43206,2020,10320.62,0,15746.45,10847.59,4898.86,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833032.742,706148.6997,151,010-009033,010K028     04900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,1260 PARSONS AV,43206,2020,641.94,861.07,1857.72,1106.22,751.5,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1840038.585,711380.5031,152,010-009077,010I065     08400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,707 LILLEY AV,43205,2020,110.38,0,235.88,0,235.88,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1836641.376,710587.3211,153,010-009144,010J008     03400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,1030 E LIVINGSTON AV,43205,2018,2880.46,0,13688.85,0,13688.85,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833551.632,708656.0159,154,010-009277,010J037     12100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,585 STANLEY AV,43206,2019,1412.92,536.38,3603.64,0,3603.64,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1836963.627,715478.3169,155,010-009305,010I014     08300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1201,111 S CHAMPION AV,43205,2020,1915.14,167.58,3173.66,2032.55,1141.11,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1829505.686,709591.6193,156,010-009367,010J023     04600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1601,742 - 744 CITY PARK AV,43206,2020,6759,0,10533.81,7154.31,3379.5,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1834942.917,705263.79,157,010-009370,010K037     13100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,714 - 716 FREBIS AV,43206,2020,839.74,0,1268.63,848.76,419.87,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1834230.713,709086.476,158,010-009382,010J028     14200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,682 E KOSSUTH ST,43206,2016,1442.62,115.09,8697.1,293.09,8404.01,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1831286.595,702151.2389,159,010-009527,010K066     07600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,1756 BRUCK ST,43207,2018,943.72,0,2085.65,1100,985.65,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1831433.152,708509.8002,160,010-009528,010J035     06300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1603,303 E WHITTIER ST,43206,2020,6784.98,0,9989.8,6553.84,3435.96,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1836676.647,712560.153,161,010-009559,010I044     02900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,1068 - 1070 E FULTON ST,43205,2020,1002.36,205.41,1799.81,0,1799.81,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1838837.84,709608.4373,162,010-009560,010J022     07900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,921 MILLER AV,43206,2020,1157.5,0,1826.53,554.96,1271.57,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833486.499,705661.5927,163,010-009563,010K036     04000,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,520 HANFORD ST,43206,2020,1094.6,0,1332.92,0,1332.92,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1830532.446,701517.8728,164,010-009621,010K073     06400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,1827 S FIFTH ST,43207,2020,2971.72,0,4459.14,3407.86,1051.28,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1834028.895,707600.655,165,010-009739,010J047     08700,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,1091 S SEVENTEENTH ST,43206,2014,1011.42,520.16,8270.3,0,8270.3,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1837584.887,715532.3473,166,010-009877,010I015     11500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1201,FAIR AV,43205,2015,275.26,0,2457.02,0,2457.02,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1836954.634,707328.0691,167,010-009915,010J056     10600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,1182 OAKWOOD AV,43206,2019,1069.08,0,3365.35,0,3365.35,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833449.361,702819.9047,168,010-009927,010K060     08100,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,524 E HINMAN AV,43207,2020,1121.8,135.37,2540.72,0,2540.72,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1837294.146,708085.682,169,010-009939,010J040     01900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,1069 WHITTIER ST,43206,2020,1411.42,0,2237.7,0,2237.7,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1830085.871,702230.4944,170,010-009943,010K065     03300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,1725 S FOURTH ST,43207,2020,1018.9,41.28,1701.07,573.18,1127.89,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1833955.222,708790.5727,171,010-010015,010J037     14600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,636 STANLEY AV,43206,2020,951.72,157.5,1669.09,600,1069.09,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1840344.416,713435.6512,172,010-010034,010I036     00900,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,1572 - 1574 E MAIN ST,43205,2019,1149.64,387.23,4368.31,0,4368.31,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1834048.51,707850.6472,173,010-010073,010J047     10600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,634 SIEBERT ST,43206,2016,1451.46,151.28,2563.82,1803.16,760.66,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1842111.813,711434.1074,174,010-010176,010L067     01500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1500,1777 MOOBERRY ST,43205,2019,1534.46,507.44,5436.38,0,5436.38,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1842668.538,713814.4213,175,010-010220,010I020     02500,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,RHOADS AV,43205,2007,9.58,0,231.86,0,231.86,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1830418.049,701605.5502,176,010-010305,010K073     05300,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,1810 - 1812 BUCHER ST,43207,2020,1026.88,0,1570.97,1085.08,485.89,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1831825.358,710815.3172,177,010-010459,010J003     13400,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1601,617 LATHROP ST,43206,2020,5830.86,0,9413.13,0,9413.13,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1829598.437,710981.6608,178,010-010514,010J001     10200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1601,560 S THIRD ST,43215,2020,6069.08,0,6174.14,3139.6,3034.54,,,2021/02/13 16:35:39+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1832384.755,706582.8909,179,010-010522,010K027     07600,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1603,393 THURMAN AV,43206,2020,8097.1,0,12485.72,3617.49,8868.23,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1836247.731,708326.4541,180,010-010582,010J039     04200,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1600,1034 S OHIO AV,43206,2020,927.72,0,1570.18,50,1520.18,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
1838275.601,712175.4872,181,010-010688,010I055     05800,10,CITY OF COLUMBUS,2503,COLUMBUS CSD,1200,COLE ST,43205,2020,91.7,0,201,0,201,,,2021/02/27 00:02:38+00,SDE,2021/02/27 10:41:06+00,SDE,2021/02/27 10:41:06+00
